Planner,ProblemDim,Time,Actions
sgplan40,48,1.8548767566680908,201.0
sgplan40,48,1.7058486938476562,201.0
sgplan40,49,1.8746676445007324,207.0
sgplan40,49,1.8961303234100342,207.0
sgplan40,49,1.8372128009796143,207.0
sgplan40,50,1.8418869972229004,203.0
sgplan40,50,1.711906909942627,203.0
sgplan40,50,1.6755402088165283,203.0
sgplan40,51,2.1310040950775146,214.0
sgplan40,51,2.102494716644287,214.0
sgplan40,51,1.991779088973999,214.0
sgplan40,52,3.0944223403930664,213.0
sgplan40,52,3.1571409702301025,213.0
sgplan40,52,3.000354051589966,213.0
sgplan40,53,3.308468818664551,219.0
sgplan40,53,3.2825329303741455,219.0
sgplan40,53,3.270773410797119,219.0
sgplan40,54,2.6864449977874756,222.0
sgplan40,54,2.8207004070281982,222.0
sgplan40,54,2.710148811340332,222.0
sgplan40,55,3.5974180698394775,236.0
sgplan40,55,3.712026834487915,236.0
sgplan40,55,3.298231840133667,236.0
sgplan40,56,3.918651819229126,256.0
sgplan40,56,3.706841468811035,256.0
sgplan40,56,4.270085573196411,256.0
sgplan40,57,3.9946465492248535,256.0
sgplan40,57,4.23215126991272,256.0
sgplan40,57,3.960362195968628,256.0
sgplan40,58,4.080042839050293,259.0
sgplan40,58,4.234341144561768,259.0
sgplan40,58,4.1469950675964355,259.0
sgplan40,59,4.931626319885254,262.0
sgplan40,59,4.83044171333313,262.0
sgplan40,59,4.661762237548828,262.0
sgplan40,60,6.828899383544922,268.0
sgplan40,60,6.762941360473633,268.0
sgplan40,60,6.743745803833008,268.0
sgplan40,61,5.759511232376099,270.0
sgplan40,61,5.961304187774658,270.0
sgplan40,61,5.963636875152588,270.0
sgplan40,62,6.139523267745972,275.0
sgplan40,62,6.040470361709595,275.0
sgplan40,62,6.076365947723389,275.0
sgplan40,63,5.341648578643799,277.0
sgplan40,63,5.509774684906006,277.0
sgplan40,63,5.512750148773193,277.0
sgplan40,64,7.392614841461182,289.0
sgplan40,64,7.6027891635894775,289.0
sgplan40,64,7.61161732673645,289.0
sgplan40,65,6.762670993804932,289.0
sgplan40,65,6.618252277374268,289.0
sgplan40,65,6.942029237747192,289.0
sgplan40,66,8.974043846130371,289.0
sgplan40,66,9.383823156356812,289.0
sgplan40,66,9.37500810623169,289.0
sgplan40,67,8.444340467453003,283.0
sgplan40,67,8.36654782295227,283.0
sgplan40,67,7.882652521133423,283.0
sgplan40,68,9.410767316818237,278.0
sgplan40,68,9.838862180709839,278.0
sgplan40,68,9.31510043144226,278.0
sgplan40,69,10.444562435150146,296.0
sgplan40,69,10.134074211120605,296.0
sgplan40,69,9.890427112579346,296.0
sgplan40,70,9.382328748703003,288.0
sgplan40,70,9.416505813598633,288.0
sgplan40,70,9.564611196517944,288.0
sgplan40,71,11.72369384765625,294.0
sgplan40,71,10.968760013580322,294.0
sgplan40,71,11.020409345626831,294.0
sgplan40,72,10.289503812789917,293.0
sgplan40,72,10.627153396606445,293.0
sgplan40,72,10.61388349533081,293.0
sgplan40,73,12.953593015670776,320.0
sgplan40,73,12.852786540985107,320.0
sgplan40,73,13.270214557647705,320.0
sgplan40,74,16.243600606918335,313.0
sgplan40,74,16.194818258285522,313.0
sgplan40,74,15.50011658668518,313.0
sgplan40,75,12.078733682632446,309.0
sgplan40,75,12.053475618362427,309.0
sgplan40,75,12.172842264175415,309.0
sgplan40,76,15.768828868865967,341.0
sgplan40,76,15.985932111740112,341.0
sgplan40,76,16.093947410583496,341.0
sgplan40,77,17.447515726089478,347.0
sgplan40,77,18.106696844100952,347.0
sgplan40,77,17.427555084228516,347.0
sgplan40,78,14.625757932662964,345.0
sgplan40,78,14.567901611328125,345.0
sgplan40,78,14.510004043579102,345.0
sgplan40,79,13.308244228363037,331.0
sgplan40,79,13.066936492919922,331.0
sgplan40,79,13.185952186584473,331.0
sgplan40,80,15.543292760848999,312.0
sgplan40,80,14.963753461837769,312.0
sgplan40,80,15.547753810882568,312.0
sgplan40,81,12.96185827255249,314.0
sgplan40,81,12.878613233566284,314.0
sgplan40,81,13.034650325775146,314.0
sgplan40,82,22.53519868850708,359.0
sgplan40,82,22.90480327606201,359.0
sgplan40,82,23.29339575767517,359.0
sgplan40,83,22.299153566360474,363.0
sgplan40,83,21.921784162521362,363.0
sgplan40,83,22.021345376968384,363.0
sgplan40,84,20.42859387397766,371.0
sgplan40,84,20.441425800323486,371.0
sgplan40,84,20.04889750480652,371.0
sgplan40,85,25.097211599349976,368.0
sgplan40,85,25.05388116836548,368.0
sgplan40,85,26.372686862945557,368.0
sgplan40,86,29.43338656425476,375.0
sgplan40,86,29.871618270874023,375.0
sgplan40,86,29.54838728904724,375.0
sgplan40,87,40.04794907569885,390.0
sgplan40,87,37.60631799697876,390.0
sgplan40,87,40.31584930419922,390.0
sgplan40,88,34.71379017829895,385.0
sgplan40,88,34.79779100418091,385.0
sgplan40,88,35.26161813735962,385.0
sgplan40,89,34.20723485946655,361.0
sgplan40,89,33.50646638870239,361.0
sgplan40,89,32.3430860042572,361.0
sgplan40,90,36.03403282165527,390.0
sgplan40,90,37.741225719451904,390.0
sgplan40,90,36.447988986968994,390.0
sgplan40,91,39.493749141693115,390.0
sgplan40,91,39.24955463409424,390.0
sgplan40,91,41.43415117263794,390.0
sgplan40,92,36.64727711677551,389.0
sgplan40,92,34.65408229827881,389.0
sgplan40,92,35.07294201850891,389.0
sgplan40,93,48.406986236572266,372.0
sgplan40,93,47.13654112815857,372.0
sgplan40,93,47.72189784049988,372.0
sgplan40,94,44.348148345947266,403.0
sgplan40,94,44.46222448348999,403.0
sgplan40,94,44.839977979660034,403.0
sgplan40,95,53.34774827957153,420.0
sgplan40,95,52.894267559051514,420.0
sgplan40,95,54.828325033187866,420.0
sgplan40,96,40.995281457901,402.0
sgplan40,96,41.00553297996521,402.0
sgplan40,96,41.556801557540894,402.0
sgplan40,97,64.70475220680237,393.0
sgplan40,97,63.83168315887451,393.0
sgplan40,97,65.99608182907104,393.0
